Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
u6q1s6c0H9wQwFUJJzAiOw,Gigino At Wagner Park,20 Battery Pl,"{'latitude': 40.7052055368065, 'longitude': -74.0184892569177}",246,3.5,10004,italian
MoyxzhaYIsJx-p9IuGGK4w,Stella 34 Trattoria,151 W 34th St,"{'latitude': 40.7503815541938, 'longitude': -73.9883}",631,3.5,10001,italian
cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,347 E 85th St,"{'latitude': 40.776612, 'longitude': -73.950351}",97,4,10028,italian
77llOAEwInvK-oC2AHZ4nQ,Coppola's East,378 3rd Ave,"{'latitude': 40.74165, 'longitude': -73.98154}",291,3.5,10016,italian
H5L18XZRHh_13HaeeHH_sQ,Casa Di Napoli,703 32nd St,"{'latitude': 40.774128, 'longitude': -74.0310378}",102,4,7087,italian
cDUait5j29Pe0QynQ3JtYQ,Gradisca,126 W 13th St,"{'latitude': 40.73709, 'longitude': -73.99863}",363,4,10011,italian
pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,60 Greenpoint Ave,"{'latitude': 40.729546, 'longitude': -73.958568}",1156,4.5,11222,italian
cGqMEMQFtkB3hIGfLy2R3A,Bar Pitti,268 Ave Of The Americas,"{'latitude': 40.729047, 'longitude': -74.002153}",958,3.5,10014,italian
5ZEFbq_AQV5VQFG2JKYzlA,Giorgio's of Gramercy,27 E 21st St,"{'latitude': 40.7394209879325, 'longitude': -73.9885425567627}",719,4,10010,italian
MeQU-nGaQvX12VXYOyzavQ,Gruppo,98 Ave B,"{'latitude': 40.72474, 'longitude': -73.98161}",237,4.5,10009,italian
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,349 Amsterdam Ave,"{'latitude': 40.7814059, 'longitude': -73.97918}",336,4,10024,italian
8tcpvFS5jngoszrHThgfkQ,Cafe Lore,4601 4th Ave,"{'latitude': 40.648499, 'longitude': -74.010056}",72,4,11220,italian
Jwb556DrGTEZryeV7XgZmQ,Bar Primi,325 Bowery,"{'latitude': 40.725639, 'longitude': -73.991714}",538,3.5,10003,italian
39g9pylx-xeIHihTe76HbA,Fermento,358 Kosciuszko St,"{'latitude': 40.6917733468969, 'longitude': -73.9399936793105}",25,5,11221,italian
KpBHy3eOYh1OV0_6Smxs3w,Nino's Restaurant,1110 Hylan Blvd,"{'latitude': 40.5982399, 'longitude': -74.0798}",141,4.5,10305,italian
Sp-vnk-waTvKblG_88M4TA,Trapizzino,144 Orchard St,"{'latitude': 40.72043, 'longitude': -73.98894}",180,4.5,10002,italian
E2zKMwHhz4--dyplQ7gf8A,Pappardella,316 Columbus Ave,"{'latitude': 40.7792833, 'longitude': -73.9776967}",540,3.5,10023,italian
ADHX7nBixDPVlq3OXhny0g,Faicco's Italian Specialties,260 Bleecker St,"{'latitude': 40.73113, 'longitude': -74.00306}",460,4.5,10014,italian
xrgzB0pvsxeGEIboE6I2gg,Patsy's Pizzeria,450 Dean St,"{'latitude': 40.6818695, 'longitude': -73.976181}",463,4.5,11217,italian
5DoCTugT9AF-P3VspApsyQ,Aita Trattoria,798A Franklin Ave,"{'latitude': 40.6712095108944, 'longitude': -73.9579255586597}",151,4,11238,italian
E1RvMNZ4re4TnKarjx14Zw,Cacio E Pepe,182 2nd Ave,"{'latitude': 40.7307352, 'longitude': -73.9862681}",462,3.5,10003,italian
NPnWsPxOpG91GHx74S27Uw,Sottocasa Pizzeria - Harlem,227 Lenox Ave,"{'latitude': 40.805587, 'longitude': -73.947547}",213,4.5,10027,italian
7vq2CNM69sdrXrtbT2-qEQ,Campania Coal Fired Pizza,9824 4th Ave,"{'latitude': 40.6136093139648, 'longitude': -74.033332824707}",429,4.5,11209,italian
pL2tig3FxJcrZ4wDIO4TsA,Eataly Downtown,101 Liberty St,"{'latitude': 40.709716, 'longitude': -74.011714}",778,3.5,10006,italian
FhXjAc6nKLf414KxYujUHw,Roberta's,261 Moore St,"{'latitude': 40.705043534338, 'longitude': -73.93357123374}",2620,4,11206,italian
iKv8UHV5jTqf4QGdwCmQ-w,Sofias Ristorante Italiano,8406 3rd Ave,"{'latitude': 40.624919, 'longitude': -74.030799}",136,4,11209,italian
17OE3Vgm-QN98Ro0AS-A3g,Provini,1302 8th Ave,"{'latitude': 40.6633567810059, 'longitude': -73.9814987182617}",181,3.5,11215,italian
xbrQ2dHuQoFJmNxAuOky4A,Vic's,31 Great Jones St,"{'latitude': 40.72693, 'longitude': -73.99319}",395,4,10012,italian
LdWyeeV8DuYINKVTghFwrg,Canaletto,208 E 60th St,"{'latitude': 40.76174, 'longitude': -73.96569}",59,4,10022,italian
n_NIY1KTi-R5DPkduEUKIw,Ovest Pizzoteca by Luzzo's,513 W 27th St,"{'latitude': 40.7507476806641, 'longitude': -74.0030212402344}",489,4,10001,italian
FKzpfWUpyupl4q74Jt8fTA,Don Antonio,309 W 50th St,"{'latitude': 40.762711, 'longitude': -73.986708}",1297,4,10019,italian
g5RqTm1v8Stsm3MXL19Adw,Roman's,243 DeKalb Ave,"{'latitude': 40.689671, 'longitude': -73.96953}",220,3.5,11205,italian
1kdIzJU01DuTm7WhPSdiBQ,Anchor Heights,575 W 207th St,"{'latitude': 40.86666, 'longitude': -73.92037}",143,4,10034,italian
ezu7Ai6ADfHDYCklvuipWA,Arturo's,1617 York Ave,"{'latitude': 40.775478, 'longitude': -73.947847}",58,4,10028,italian
CDCT0cXhaS2pAKcookXUQQ,The Pastagram,241 Pearl St,"{'latitude': 40.7075415029414, 'longitude': -74.0053744241595}",17,4,10038,italian
rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,828 9th Ave,"{'latitude': 40.7662168, 'longitude': -73.9867943}",619,3.5,10019,italian
FER-iaOyA8JFH-DL5vaKIQ,Vesuvio,7305 3rd Ave,"{'latitude': 40.632565, 'longitude': -74.027047}",289,3.5,11209,italian
Tgi-rDD3mxFi9uGybZxdaQ,Faun,606 Vanderbilt Ave,"{'latitude': 40.67826, 'longitude': -73.96885}",123,4,11238,italian
YvSCXoj-z1eS2soiXQSIFQ,49 Monroe,49 Monroe St,"{'latitude': 40.7118467, 'longitude': -73.9937348}",150,4,10002,italian
BgGz5IdV53bGb4o7opR5zg,Arturo's,106 W Houston St,"{'latitude': 40.7273563342024, 'longitude': -74.0004944801331}",626,4,10012,italian
bH6kFlRLtfIo2dtjs1gJ8g,Dolce Vita Restaurant & Bar,5811 Ave N,"{'latitude': 40.619697, 'longitude': -73.918792}",27,4.5,11234,italian
bW3mY-voyav37nU0uaLmNQ,Dante,79-81 Macdougal St,"{'latitude': 40.72879, 'longitude': -74.00165}",239,4,10012,italian
vAMKgIUWCrYxjfhceCCNAQ,Sandro's,306 E 81st St,"{'latitude': 40.7742854, 'longitude': -73.9537163}",64,4,10028,italian
wOq-Jt26jnFf_rhF4r5D6w,Scampi,30 W 18th St,"{'latitude': 40.73902, 'longitude': -73.99358}",153,4,10011,italian
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,323 W Broadway,"{'latitude': 40.72186, 'longitude': -74.00382}",225,4,10013,italian
XO43OJWeAOS0Z-hqzhKgvQ,Zio Toto,8407 3rd Ave,"{'latitude': 40.624732, 'longitude': -74.030242}",162,4,11209,italian
I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,1483 1st Ave,"{'latitude': 40.7713240506196, 'longitude': -73.953663110733}",85,4,10075,italian
dsgzaF4lODoOj1Mu1Cf_bQ,La Casa Bella,2579 Cropsey Ave,"{'latitude': 40.590666, 'longitude': -73.991456}",225,3.5,11214,italian
HCceFqcvzUbGFO5Bv6Q_pA,Raviolo,57 7th Ave S,"{'latitude': 40.73168, 'longitude': -74.00368}",74,3.5,10014,italian
3xd4L_TdfdhuCjAzJecs6A,Michaelangelo's Little Italy,2477 Arthur Ave,"{'latitude': 40.8573321267268, 'longitude': -73.8862630999689}",182,4,10458,italian
M8YwGe-wHwBGRz3DbTpqDQ,Piccolo Sogno,195-14 47th Ave,"{'latitude': 40.7524351, 'longitude': -73.7858436}",156,4,11358,italian
HD0e3eHwv573qHZOJJitWg,Aurora Soho,510 Broome St,"{'latitude': 40.723543, 'longitude': -74.003199}",421,4,10013,italian
v1M1HIQBVwYatEF_iOmedw,ViceVersa,325 W 51st St,"{'latitude': 40.7635858415079, 'longitude': -73.9866799425418}",236,4,10019,italian
aHRcUI_UqFNV87GF7WRIDQ,Aunt Jake's,47 W 8th St,"{'latitude': 40.73329, 'longitude': -73.99852}",151,4,10011,italian
t-St6BqNMgecsvICeGgreA,Joe's of Avenue U,287 Avenue U,"{'latitude': 40.597072, 'longitude': -73.97367}",173,4,11223,italian
6aVgixwks8EgirE1JtyDAQ,John's of 12th Street,302 E 12th St,"{'latitude': 40.73061, 'longitude': -73.98554}",635,3.5,10003,italian
mc6-ig757TzhPpJ7TV3pEQ,Sal Anthony's,226 3rd Ave,"{'latitude': 40.73658, 'longitude': -73.98502}",58,4,10003,italian
WjoxZN23w9rwMF-bsYDcRw,Battle Hill Tavern,686 6th Ave,"{'latitude': 40.66023, 'longitude': -73.99135}",23,4.5,11215,italian
YoLxK5EG8UgnueKAe7hj0g,I Sodi,105 Christopher St,"{'latitude': 40.7334747314453, 'longitude': -74.005012512207}",289,4,10014,italian
CygcAgexrpJGY8iWp7QqnA,Antonucci Cafe,170 E 81st St,"{'latitude': 40.77574, 'longitude': -73.95689}",126,4,10028,italian
ghXmKZpOwbfCl3i1UOg9qg,10 Corso Como Restaurant & Café,200 Front St,"{'latitude': 40.7069397, 'longitude': -74.0037647}",31,4.5,10038,italian
HSKcCmRFqzqG542Hy_eftw,Siena Cafe,1580 3rd Ave,"{'latitude': 40.78073, 'longitude': -73.953}",149,3.5,10128,italian
ONEe1U1fNGT80jAEE0sCrg,Vapiano NYC,113 University Pl,"{'latitude': 40.7343869142235, 'longitude': -73.9921539848726}",1129,3.5,10003,italian
J9xVQScnr0lYWl61_mLXMA,Lido,2168 Frederick Douglass Blvd,"{'latitude': 40.8049797781916, 'longitude': -73.9548260014624}",897,4,10026,italian
9mawr6QwVHm5q8JRXPFjPA,San Marino Restaurante,66 Charlton St,"{'latitude': 40.72697, 'longitude': -74.00611}",132,4,10014,italian
hvMbN42EaHlZoHMS3degLg,Bar Tano,457 3rd Ave,"{'latitude': 40.6712112426758, 'longitude': -73.9909439086914}",226,4,11215,italian
PuJex8WQ5_Qym17HP03mXg,Fortina - Brooklyn,445 Albee Square W,"{'latitude': 40.69121, 'longitude': -73.98331}",109,4,11201,italian
GAvyDral555vltKrupUcjw,Osteria Laguna,209 E 42nd St,"{'latitude': 40.750647, 'longitude': -73.9737998}",304,3.5,10017,italian
Nzz7O9jSdfSOaPL5huYcSg,Errigo's,502 Bay St,"{'latitude': 40.6298, 'longitude': -74.07682}",72,4.5,10304,italian
19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,928 Broadway,"{'latitude': 40.7400486, 'longitude': -73.9893018}",400,4,10010,italian
-8_vEcBA2Lqd8786S-Ss-g,Novita Restaurant,102 E 22nd St,"{'latitude': 40.73918, 'longitude': -73.98629}",287,4,10010,italian
oqA75iXtO_h8YnsLmjLk8w,Coco Pazzo,160 Prince St,"{'latitude': 40.72596, 'longitude': -74.00143}",69,4,10012,italian
x6_1vzeCH9YvbvIBmSr2iA,DOC Wine Bar,83 N 7th St,"{'latitude': 40.71966, 'longitude': -73.96046}",211,4,11249,italian
q1F09j4JFRZQJ2e11m7lGg,Salvi Restaurant,4220 Quentin Rd,"{'latitude': 40.6176699, 'longitude': -73.93189}",33,4,11234,italian
Kz7hn14j6KXf_gYeC99rUg,i Trulli,124 E 27th St,"{'latitude': 40.74207, 'longitude': -73.98361}",334,3.5,10016,italian
Fu7J2Fwoj_S6Jpg9dULzKg,Pepe Rosso To Go,149 Sullivan St,"{'latitude': 40.72723, 'longitude': -74.00163}",349,4,10012,italian
fmdEiai0e4agyTEqFUWJmw,Amarone NY,686 9th Ave,"{'latitude': 40.7617199, 'longitude': -73.99002}",294,4,10036,italian
oNJOIxuZlrTYFWwAFMTdkQ,Tre Otto,1410 Madison Ave,"{'latitude': 40.788425, 'longitude': -73.953643}",152,3.5,10029,italian
DOmcM66qzKHbj-n1LTJyHQ,Tutta Pesca,155 3rd St,"{'latitude': 40.7401, 'longitude': -74.03134}",197,4.5,7030,italian
m4MPLIv-WsGdcB7GReE06Q,Quattro Gatti Restaurant,205 E 81st St,"{'latitude': 40.77552, 'longitude': -73.95587}",79,4,10028,italian
pIrSHmLYW6Bdjiz-HHWd1Q,Bettolona,3143 Broadway,"{'latitude': 40.8141032, 'longitude': -73.9597766}",283,4,10027,italian
MH08_pIRKsUSwfkVYxUE7w,VINATERÍA,2211 Frederick Douglass Blvd,"{'latitude': 40.8064392068585, 'longitude': -73.9540110111145}",381,4,10026,italian
LnMRZhKtOrW1eL04FiPYTg,Senza Gluten,206 Sullivan St,"{'latitude': 40.7290911050589, 'longitude': -74.0003699151971}",490,4,10012,italian
3X3n5JtRZHwOlHnMkQTjfw,Cappone's Salumeria,1 New York Pl,"{'latitude': 40.702085, 'longitude': -74.011881}",33,4,10004,italian
aPmTYRZ6mYgpvpNpmI_Wdg,Da Noi,214 E 49th St,"{'latitude': 40.75471, 'longitude': -73.97067}",130,4,10017,italian
yREKlCvSuaxcRSVRsCIDUQ,Acqua Santa,556 Driggs Ave,"{'latitude': 40.71701, 'longitude': -73.95663}",244,3.5,11211,italian
P4hm-IKNMbBbtfWSvPf25A,The Meatball Shop,84 Stanton St,"{'latitude': 40.7214961, 'longitude': -73.9887357}",2711,4,10002,italian
nM2AdRp2iSJHi4MgvIrEBg,Oak Tuscan Truffle Restaurant,28 Greenwich Ave,"{'latitude': 40.735042, 'longitude': -74.00002}",61,4.5,10011,italian
OLa3-KQO9rHjswo55E3Jgg,Trattoria La Sorrentina,7831 Bergenline Ave,"{'latitude': 40.80174, 'longitude': -74.00698}",491,4.5,7047,italian
V6e4UBjFzdrcUgKbJTrZpA,Fumo Pizza-Bar-Pasta,1600 Amsterdam Ave,"{'latitude': 40.821442, 'longitude': -73.9506357}",308,4,10031,italian
w7vYoiRdKyF3QJfNlAc0sg,Peppino's Brick Oven Pizza & Restaurant,7708 3rd Ave,"{'latitude': 40.62984, 'longitude': -74.02862}",197,4,11209,italian
LSOpxBBa217HxnJ7VnY2WQ,Il Violino,180 Columbus Ave,"{'latitude': 40.77506, 'longitude': -73.98087}",243,3.5,10023,italian
Y3xDbSHXs6apMA4JLGJZ1Q,Sac's Place,2541 Broadway,"{'latitude': 40.7628982173022, 'longitude': -73.9270855469213}",456,4,11106,italian
fU22eRTnKLT2C-OFJ6eUGQ,Saraghina,435 Halsey St,"{'latitude': 40.6835063, 'longitude': -73.9352006}",791,4,11233,italian
CAGAWbPE8uPr2VVvEnv0ZA,Ribalta Pizza,48 E 12th St,"{'latitude': 40.7334346, 'longitude': -73.9916923}",494,4,10003,italian
S8OKQ5S40oZ1Rr5RbC0jdg,Motorino,349 E 12th St,"{'latitude': 40.73039, 'longitude': -73.98381}",1056,3.5,10003,italian
VWErTDzcg23iiohqyc1AQQ,Rossopomodoro,118 Greenwich Ave,"{'latitude': 40.7384763561724, 'longitude': -74.0020935999868}",210,4,10011,italian
OY70rYTi8Qtmb89IWRUOaQ,Ponti Rossi,186 Franklin St,"{'latitude': 40.73173, 'longitude': -73.95775}",22,4,11222,italian
UYL80kyU0WvpJXySIQ6boA,Piatto d’Oro,347 E 109th St,"{'latitude': 40.79182, 'longitude': -73.93903}",17,4,10029,italian
HVSi0slZGjJ6Ktg3AEixGg,Graziella Restaurant,3329 Francis Lewis Blvd,"{'latitude': 40.766785, 'longitude': -73.789634}",66,4,11358,italian
JSexQM-wn8HvWmfxu_m5ZA,Gnocco,337 E 10th St,"{'latitude': 40.72713, 'longitude': -73.9802799}",417,3.5,10009,italian
r_fUOUhz-pHZxFDV1hzy0w,Peasant,194 Elizabeth St,"{'latitude': 40.72171, 'longitude': -73.99428}",668,3.5,10012,italian
FRp1NwIyp6tkDU986cJkXQ,Piccola Cucina Estiatorio,75 Thompson St,"{'latitude': 40.7246, 'longitude': -74.0029799}",49,4,10012,italian
7FSuPGQTUxe-A2Km_SVTNQ,Trattoria Ora,18-01 Astoria Blvd,"{'latitude': 40.7724, 'longitude': -73.92729}",43,4.5,11102,italian
kS04TICXd1-0iZ4rgEWmvQ,Gabriel's Bar & Restaurant,11 W 60th St,"{'latitude': 40.7692581, 'longitude': -73.9826142}",152,4,10023,italian
qx0CdTCbAM7Dzas1naOaeA,D. Coluccio & Sons,1214-20 60th St,"{'latitude': 40.62974, 'longitude': -74.00029}",53,4.5,11219,italian
aVU9U42HO0XWgvj5s_wYZQ,Romeo's Italian Ristorante,74-27 37th Ave,"{'latitude': 40.749183, 'longitude': -73.8910294}",40,3.5,11372,italian
C-V8rvmamxMzu7EoQkcFrg,Kestè Wall Street,77 Fulton St,"{'latitude': 40.7089545, 'longitude': -74.0050526}",110,4,10038,italian
2Nwmd7-1d1rI6lb9QSSYYA,Sola Pasta Bar,330 W Broadway,"{'latitude': 40.72229, 'longitude': -74.00403}",145,4,10013,italian
T_vLaKsuyJPDpsrSZuc7WA,Battello,502 Washington Blvd,"{'latitude': 40.7254501288668, 'longitude': -74.0325578867018}",425,4,7310,italian
NBgDoMiF4tj5aS7V7zayoA,Antica Ristorante,370 Canal St,"{'latitude': 40.7206611633301, 'longitude': -74.0043869018555}",47,3.5,10013,italian
c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,370 W 51st St,"{'latitude': 40.76394, 'longitude': -73.9883399}",984,4.5,10019,italian
UpnHg_984LLZ28-kBB5MSQ,Bella Luna,574 Columbus Ave,"{'latitude': 40.787762, 'longitude': -73.971458}",236,3.5,10024,italian
UrJkrJ5HsVGyLE2dogiUCA,Ambrosio Italian Restaurant & Banquet Hall,2071 Clove Rd,"{'latitude': 40.6045827168281, 'longitude': -74.0833172111654}",36,5,10304,italian
qYDoWRdntIApGW6fEUHWIQ,Biricchino,260 W 29th St,"{'latitude': 40.7488743960857, 'longitude': -73.9954686909914}",103,3.5,10001,italian
Vm6_cXz8hbvZhot0m1aaRg,Italianissimo Ristorante,307 E 84th St,"{'latitude': 40.7764, 'longitude': -73.95205}",90,4,10028,italian
O5Cm2yU32-Epf4HKEFAJEQ,Il Postino,337 East 49th St,"{'latitude': 40.75373, 'longitude': -73.96749}",107,3.5,10017,italian
EL5Y6BSinmUte5VW4Eh54Q,Frank,88 2nd Ave,"{'latitude': 40.7268483205383, 'longitude': -73.9887172038649}",645,3.5,10003,italian
InmlNc9iVwzXBqRIB8T19g,Russo's Mozzarella and Pasta,363 7th Ave,"{'latitude': 40.6657676696777, 'longitude': -73.9822006225586}",181,4,11215,italian
8PyKaU-YM0HOAfxWsjcwmg,Cipriani Le Specialita,120 E 42nd St,"{'latitude': 40.7516113, 'longitude': -73.9767134}",114,4,10017,italian
8IzVyi4kNO_lpEW1r_DbiA,Houdini Kitchen Laboratory,1563 Decatur St,"{'latitude': 40.694148, 'longitude': -73.902337}",280,4,11385,italian
RtfjlBlSUizdQp9_k3_wHg,Nicandra's,264 Irving Ave,"{'latitude': 40.69962, 'longitude': -73.915939}",153,4.5,11237,italian
iBPQRnM_TMQX6tYdjCbCXA,Vai Restaurant,429 Amsterdam Ave,"{'latitude': 40.78416, 'longitude': -73.97736}",360,4,10024,italian
jo30o65XFWmgMJS86zFiFQ,La Mela Ristorante,167 Mulberry St,"{'latitude': 40.719928, 'longitude': -73.997352}",724,3.5,10013,italian
yc4vsT-Q4Ej1_9hr94DxkQ,Sotto 13,140 W 13th St,"{'latitude': 40.7372, 'longitude': -73.99919}",812,4,10011,italian
TCPZLIG8mkX0iOD4K3_wAw,Basilio Inn,6 Galesville Ct,"{'latitude': 40.597421, 'longitude': -74.0637572}",77,4.5,10305,italian
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,157 Bleecker St,"{'latitude': 40.7287, 'longitude': -73.99971}",941,4,10012,italian
WyyJAcQwfOxKPLgIYetSKA,Caffe Buon Gusto,151 Montague St,"{'latitude': 40.6947326, 'longitude': -73.993266}",170,3.5,11201,italian
AbNXFnI4OlWZvsQLGKf64w,Dino,222 Dekalb Ave,"{'latitude': 40.68941, 'longitude': -73.97047}",251,3.5,11205,italian
MT_a_Tg3ENdxqZFQyJocgQ,Joanne Trattoria,70 West 68th St,"{'latitude': 40.77447, 'longitude': -73.98034}",434,3.5,10023,italian
1wrryUsb7gmpehr_c9wZ7A,Un Posto Italiano,704 Sackett St,"{'latitude': 40.6774611542587, 'longitude': -73.9810842899658}",30,5,11217,italian
XWNamjD2mSpk56B6z1HT9w,Laico's,67 Terhune Ave,"{'latitude': 40.703212, 'longitude': -74.095046}",180,4,7305,italian
Pb2HqSO0SP8HymbZM099hg,Tommaso Restaurant,1464 86th St,"{'latitude': 40.611598, 'longitude': -74.010337}",101,3.5,11228,italian
v0hkLLp0W7Hdi0NOhuXvGQ,Fontanas Pasta & Heros,2359 Ralph Ave,"{'latitude': 40.6206692162697, 'longitude': -73.9173977165707}",41,4,11234,italian
p-BHJdQ57eM-WlKTP7B44w,Antika Pizzeria,36-08 30th Ave,"{'latitude': 40.76466, 'longitude': -73.91722}",395,4,11106,italian
nTCFXqiQPTvDfnAxHfA64A,Trattoria Tra di Noi,622 East 187th St,"{'latitude': 40.85493, 'longitude': -73.8869}",127,4,10458,italian
sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,206 W 79th St,"{'latitude': 40.7831637424309, 'longitude': -73.9789159423279}",274,3.5,10024,italian
gjZpcE-X4zQOEqWQPelLgg,Max Restaurant,181 Duane St,"{'latitude': 40.71755, 'longitude': -74.01013}",405,3.5,10013,italian
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,220 W 49th St,"{'latitude': 40.76102, 'longitude': -73.98526}",415,4,10019,italian
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,34 White St,"{'latitude': 40.7189, 'longitude': -74.00458}",148,3.5,10013,italian
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,400 5th Ave,"{'latitude': 40.7500752, 'longitude': -73.9837835}",1180,4,10018,italian
0UIUQWmwf_yxyygLXPQ0Hw,Mimmo Cucina Italiana,1690 York Ave,"{'latitude': 40.77764, 'longitude': -73.94565}",60,4,10128,italian
HPvz-PHt2PYWV_X9eQSlnA,Il Cortile Restaurant,125 Mulberry St,"{'latitude': 40.7179895, 'longitude': -73.9982094}",449,3.5,10013,italian
syu8oCU9h3X9hfAE_lpADw,Terra Wine Bar,222 W Broadway,"{'latitude': 40.71928, 'longitude': -74.00647}",333,3.5,10013,italian
gTEoEsssfbjl76Opf5bP9g,L'Amico NYC,851 6th Ave,"{'latitude': 40.7472104, 'longitude': -73.9899179}",365,3.5,10001,italian
kVrTff8uDMSBAaceBwQ7dg,Saluggi's,325 Church St,"{'latitude': 40.720104, 'longitude': -74.003578}",541,4,10013,italian
tqrMjK1oyuvFGSz3Jxms1Q,Numero 28 Pizzeria & Cucina,68 Bergen St,"{'latitude': 40.6868349327148, 'longitude': -73.990774645363}",103,4,11201,italian
3VdNPvj6d6EJ2fZj7p1n9g,La Villa Pizzeria & Restaurant,6610 Ave U,"{'latitude': 40.61692, 'longitude': -73.9098}",266,3.5,11234,italian
1htK0vS5FAHaXXtpAQperQ,Bread & Tulips,365 Park Ave S,"{'latitude': 40.74215, 'longitude': -73.98472}",248,4,10016,italian
HUY6yj38FXqAQvWUdgL0xA,Pizzeria Sirenetta,568 Amsterdam Ave,"{'latitude': 40.78881, 'longitude': -73.97459}",245,4,10024,italian
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,2 Gold St,"{'latitude': 40.707555318913, 'longitude': -74.006898168681}",547,3.5,10038,italian
vBL9aYuf1e1cJbC8Z9TWvw,Cipollina Gourmet,116-09 Queens Blvd,"{'latitude': 40.7161371542532, 'longitude': -73.8331417133898}",138,4.5,11375,italian
iEUXrUUqGfUhpgYYSr5Zig,Da Nico Ristorante,164 Mulberry St,"{'latitude': 40.719685, 'longitude': -73.997062}",660,3.5,10013,italian
GjEE8vvjqb7eeHA3BGNxAw,Barolo East,214 E 49th St,"{'latitude': 40.75481, 'longitude': -73.97059}",7,4,10017,italian
F3Zznc4UYAfbdiTgb09-NA,Fratelli,2507 Eastchester Rd,"{'latitude': 40.862992, 'longitude': -73.8435449}",72,4,10469,italian
gTEBtsTbny8FjSCrnPbHqw,Zero Otto Uno Cafe,502 Washington St,"{'latitude': 40.74241, 'longitude': -74.02968}",89,4,7030,italian
uq-jeUk2yNOrfUKdRIpE_w,Piccoli Togo Windsor Terrace,157 A Prospect Park SW,"{'latitude': 40.654819, 'longitude': -73.973477}",77,4,11218,italian
vLaaNR3rTeSFEZe_nn43BA,Motorino,139 Broadway,"{'latitude': 40.710559, 'longitude': -73.963462}",222,4,11211,italian
JYE16G0z-wo1MTyYchhVCA,Manzo Ristorante,200 5th Ave,"{'latitude': 40.7423476668244, 'longitude': -73.9898968277084}",308,3.5,10010,italian
Ty1MvJz88DeNmX0eDHeMyQ,Pietro's,232 E 43rd St,"{'latitude': 40.7506055, 'longitude': -73.9721964}",97,4,10017,italian
i5cdbiw1KRyg4w0X44ZBwA,Mezzaluna,1295 3rd Ave,"{'latitude': 40.771125, 'longitude': -73.959251}",132,3.5,10021,italian
71gTwIVOynPCNOFLEv-bQA,LBK Pizza Napoletana,669 Union St,"{'latitude': 40.67741, 'longitude': -73.98265}",44,4.5,11215,italian
vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,6935 Grand Ave,"{'latitude': 40.726783, 'longitude': -73.894276}",52,3.5,11378,italian
LtBk9m1C-05nFNwD1OxcBw,Bellini Seaport,33 Peck Slip,"{'latitude': 40.7078464889202, 'longitude': -74.0013289824128}",12,4,10038,italian
WYdrEMBXzOcxffpQczHKww,Ortomare Ristorante Pizzeria,994 Columbus Ave,"{'latitude': 40.80124, 'longitude': -73.96161}",4,5,10025,italian
TsO4cjFld0Plznpimtn8uw,Anchor Wine Bar,3508 Broadway,"{'latitude': 40.8253616094589, 'longitude': -73.9510338753462}",253,4,10031,italian
EdnuIsyyDI51N1723Vd1HQ,Anda Lucia Bar & Lounge,1336 Bushwick Ave,"{'latitude': 40.68568, 'longitude': -73.911933}",24,4.5,11207,italian
wRVSvTxBp62m0UEqRUUUJQ,Dee's,107-23 Metropolitan Ave,"{'latitude': 40.709782, 'longitude': -73.8452595}",453,4,11375,italian
XxZOE4Cq6ZBWGxZ4AVDNng,La Sorrentina Ristorante,6522 11th Ave,"{'latitude': 40.628303, 'longitude': -74.006637}",73,3.5,11219,italian
rhCs1nF5KTNwx-4YeyoK3g,Bartolino's Fine Italian Pizza,3411 Broadway,"{'latitude': 40.7607386113415, 'longitude': -73.9223789038732}",38,4,11106,italian
d7Asc4q2ImoPlA_BhfroTQ,Kesté Pizza & Vino,271 Bleecker St,"{'latitude': 40.73154, 'longitude': -74.00293}",1335,4,10014,italian
NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,36-08 Ditmars Blvd,"{'latitude': 40.773986, 'longitude': -73.908126}",332,4,11105,italian
